Start Time:  04-06-2025 10:19:54          Time Completed:  04-06-2025 11:09:29      Elapsed Time:  00:49:34
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\3A.txt
Plot File:     C:\IDEASVSM\LS_QC\3A.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\3A.dat

***DATA***

Field(G)	 Moment(emu)	
 9.99839 	 0.000856717 	
 8.00533 	 0.00079823 	
 6.00379 	 0.000734729 	
 3.99003 	 0.000658975 	
 2.00596 	 0.000550822 	
 0.000289896 	 0.000358365 	
-2.00173 	 0.000186756 	
-3.99772 	 0.0000376201 	
-5.99979 	-0.0000858795 	
-7.99837 	-0.000172336 	
-9.99412 	-0.000235933 	
-12.0027 	-0.000288455 	
-14.007 	-0.000337119 	
-16.0024 	-0.000382388 	
-18.0016 	-0.000424563 	
-19.9998 	-0.000463923 	
-30.0064 	-0.000641643 	
-40.0091 	-0.000795073 	
-49.9973 	-0.00096116 	
-59.9998 	-0.00114489 	
-70.0011 	-0.00134302 	
-79.9953 	-0.00156571 	
-89.9952 	-0.00178972 	
-100.001 	-0.00202759 	
-110.002 	-0.00228291 	
-120 	-0.00254212 	
-130.008 	-0.00282101 	
-140.002 	-0.00314093 	
-149.995 	-0.00342346 	
-160.006 	-0.00371509 	
-170.005 	-0.00402635 	
-179.998 	-0.00436016 	
-189.999 	-0.00464499 	
-199.998 	-0.00500345 	
-250.004 	-0.00625539 	
-299.997 	-0.00746295 	
-350.004 	-0.0086158 	
-399.997 	-0.00965165 	
-450.002 	-0.0105736 	
-499.998 	-0.0114455 	
-550 	-0.0122298 	
-600.003 	-0.0128176 	
-649.993 	-0.013323 	
-700.007 	-0.0138086 	
-750.011 	-0.0142267 	
-800.005 	-0.0145908 	
-850 	-0.0149298 	
-899.999 	-0.0152586 	
-950.002 	-0.0154995 	
-1000.01 	-0.0157676 	
-2000.01 	-0.0182658 	
-3000 	-0.0196776 	
-4000 	-0.020879 	
-5000.03 	-0.0221061 	
-5999.99 	-0.0232201 	
-7000.03 	-0.0245201 	
-7999.99 	-0.0257035 	
-9000 	-0.026151 	
-9999.99 	-0.0265715 	
-11000 	-0.0271536 	
-12000 	-0.0273752 	
-13000 	-0.0275745 	
-14000 	-0.0277367 	
-15000 	-0.0278402 	
-16000 	-0.0279481 	
-17000 	-0.0280593 	
-18000 	-0.0281355 	
-19000 	-0.0282691 	
-18000 	-0.0282344 	
-17000 	-0.0281993 	
-16000 	-0.0281509 	
-15000 	-0.0280871 	
-14000 	-0.0280199 	
-13000 	-0.0279218 	
-12000 	-0.0277864 	
-11000 	-0.0275902 	
-10000 	-0.0273628 	
-8999.99 	-0.0270754 	
-8000 	-0.0266888 	
-7000 	-0.0262115 	
-5999.98 	-0.0256979 	
-5000 	-0.0250199 	
-3999.98 	-0.0239329 	
-2999.98 	-0.0227572 	
-1999.99 	-0.0213111 	
-999.99 	-0.0183346 	
-949.999 	-0.0175231 	
-899.998 	-0.0170627 	
-849.988 	-0.0167851 	
-799.994 	-0.0164304 	
-749.999 	-0.0160173 	
-700 	-0.0155645 	
-650.003 	-0.015133 	
-600.003 	-0.0146656 	
-550.002 	-0.0142058 	
-499.996 	-0.0136141 	
-449.995 	-0.012875 	
-399.993 	-0.0120464 	
-349.992 	-0.0109889 	
-300.004 	-0.0100335 	
-249.996 	-0.00869614 	
-200.001 	-0.00726209 	
-190.001 	-0.00682455 	
-180.004 	-0.0064257 	
-170.007 	-0.00606064 	
-159.994 	-0.00572143 	
-149.998 	-0.00539641 	
-139.993 	-0.00506419 	
-130.008 	-0.00474522 	
-119.997 	-0.00436753 	
-109.993 	-0.00407041 	
-99.9923 	-0.00372694 	
-89.9993 	-0.00338882 	
-80.0023 	-0.00306038 	
-69.9945 	-0.00273731 	
-59.9962 	-0.00240996 	
-49.9884 	-0.00209106 	
-39.9955 	-0.00179145 	
-30.0045 	-0.00151257 	
-19.9935 	-0.00124898 	
-18.0034 	-0.00115596 	
-15.9968 	-0.00108232 	
-13.9987 	-0.00101447 	
-11.9992 	-0.000948894 	
-9.99048 	-0.00088539 	
-8.00287 	-0.000820988 	
-5.98768 	-0.00075618 	
-3.9944 	-0.000679206 	
-2.00095 	-0.000560683 	
 0.00818179 	-0.000342734 	
 2.00074 	-0.000148828 	
 3.9934 	 0.0000196342 	
 6.00137 	 0.000203906 	
 7.99835 	 0.000257869 	
 10.0053 	 0.000305659 	
 11.9892 	 0.000349757 	
 14.0079 	 0.000391407 	
 16.0005 	 0.000430685 	
 17.9927 	 0.000470619 	
 20.0011 	 0.00052276 	
 30.0019 	 0.000673717 	
 39.9947 	 0.000839439 	
 49.9984 	 0.00102025 	
 60.0005 	 0.00121404 	
 70.0146 	 0.00141653 	
 80.0036 	 0.00162989 	
 90.0057 	 0.00185867 	
 100.002 	 0.00209968 	
 109.967 	 0.00235676 	
 119.998 	 0.00263691 	
 129.997 	 0.00293383 	
 140.005 	 0.00321936 	
 150.006 	 0.00352293 	
 160.003 	 0.00386044 	
 169.999 	 0.00432075 	
 179.999 	 0.00459525 	
 190.004 	 0.00493021 	
 199.991 	 0.00520755 	
 250.001 	 0.00644317 	
 299.998 	 0.00772618 	
 349.993 	 0.00887818 	
 399.998 	 0.0099923 	
 450.001 	 0.010881 	
 500.009 	 0.0116097 	
 549.997 	 0.0123313 	
 600.006 	 0.0128893 	
 650.001 	 0.0133715 	
 700.007 	 0.0138253 	
 749.993 	 0.0141973 	
 799.992 	 0.0146056 	
 850.004 	 0.0148412 	
 900.001 	 0.0152524 	
 950 	 0.0155482 	
 1000 	 0.0157973 	
 2000.02 	 0.0181602 	
 3000.03 	 0.0197173 	
 4000 	 0.0208782 	
 5000.02 	 0.0223025 	
 6000.01 	 0.0236048 	
 7000.01 	 0.024548 	
 8000.02 	 0.0254167 	
 9000.02 	 0.0260276 	
 10000 	 0.0265215 	
 11000 	 0.026973 	
 12000 	 0.0272578 	
 13000 	 0.0274873 	
 14000 	 0.0276909 	
 15000 	 0.0278522 	
 16000 	 0.0279632 	
 17000 	 0.0280671 	
 18000 	 0.0281304 	
 19000 	 0.0282405 	

	
	
